evaluation_id,institution_id,institution_name,institution_size_tier,sub_institution_id,canonical_name,entity_size_tier,member_name,is_original_member,label
134,87552059,Hood College,medium,171993,department of mathematics,medium,department of mathematics and computer science,1,1
134,87552059,Hood College,medium,171993,department of mathematics,medium,department of math and computer science,1,1
134,87552059,Hood College,medium,171993,department of mathematics,medium,hood college department of mathematics and computer science,1,1
135,87552059,Hood College,medium,171989,department of chemistry and physics,medium,department of chemistry and physics,1,1
135,87552059,Hood College,medium,171989,department of chemistry and physics,medium,department r of chemistry and physics,1,1
135,87552059,Hood College,medium,171989,department of chemistry and physics,medium,chemistry department,1,1
135,87552059,Hood College,medium,171989,department of chemistry and physics,medium,department of chemistry,1,1
135,87552059,Hood College,medium,171989,department of chemistry and physics,medium,department of chemisty,1,1
136,87552059,Hood College,medium,171997,department of sociology and social work,medium,department of sociology and social work,1,1
136,87552059,Hood College,medium,171997,department of sociology and social work,medium,sociology and social work department,1,1
136,87552059,Hood College,medium,171997,department of sociology and social work,medium,department of sociology,1,1
136,87552059,Hood College,medium,171997,department of sociology and social work,medium,department of sociology social work,1,1
137,87552059,Hood College,medium,171994,department of nursing,small,department of nursing,1,1
137,87552059,Hood College,medium,171994,department of nursing,small,nursing department,1,1
138,87552059,Hood College,medium,171986,center for coastal and watershed studies,small,center for coastal and watershed studies,1,1
138,87552059,Hood College,medium,171986,center for coastal and watershed studies,small,center for coastal watershed studies,1,1
139,87552059,Hood College,medium,171992,department of english,small,department of english,1,1
139,87552059,Hood College,medium,171992,department of english,small,department of english and communication arts,1,1
140,87552059,Hood College,medium,171985,biomedical sciences department,small,biomedical sciences department,1,1
140,87552059,Hood College,medium,171985,biomedical sciences department,small,department of biomedical sciences,1,1
140,87552059,Hood College,medium,171985,biomedical sciences department,small,program in biomedical sciences,0,1
141,132135634,Edgewood College,medium,261946,educational leadership doctoral program,large,doctoral program in educational leadership,1,1
141,132135634,Edgewood College,medium,261946,educational leadership doctoral program,large,educational leadership doctoral program,1,1
141,132135634,Edgewood College,medium,261946,educational leadership doctoral program,large,department of educational leadership,1,1
141,132135634,Edgewood College,medium,261946,educational leadership doctoral program,large,doctoral program in educational leadership policy studies,1,1
141,132135634,Edgewood College,medium,261946,educational leadership doctoral program,large,education leadership doctoral program,1,1
142,132135634,Edgewood College,medium,261942,department of psychology,large,department of psychology,1,1
142,132135634,Edgewood College,medium,261942,department of psychology,large,psychology department,1,1
143,132135634,Edgewood College,medium,261956,social science department,medium,social science department,1,1
143,132135634,Edgewood College,medium,261956,social science department,medium,department of social science,1,1
